regime,rows,up_ratio,accuracy,precision,recall,f1,mcc,balanced_accuracy,roc_auc,log_loss
volatility_regime=high,5716,0.4993002099370189,0.5166200139958013,0.5162907268170426,0.5052557813594954,0.5107136532672215,0.03321682146411626,0.5166041310710825,0.5204164395650029,0.6931111873221528
session_asia=1,5895,0.5033078880407125,0.5148430873621713,0.519405150525934,0.4826423997303674,0.5003494060097834,0.030177512557380843,0.5150575386629979,0.5141613532095307,0.6938659321786987
session_us=0,11066,0.499728899331285,0.5130128320983192,0.5133598635588402,0.489873417721519,0.5013417229573425,0.026028456192123663,0.5130002926757884,0.5110906484859254,0.6939295357138532
session_europe=0,11066,0.5046087113681547,0.511205494306886,0.5163643164391247,0.49444842406876793,0.505168786021407,0.022734660687447943,0.5113613882474449,0.5125911389867752,0.6935204033356814
session_europe=1,6660,0.49234234234234237,0.5096096096096097,0.5019738839963559,0.5041171088746569,0.503043213633597,0.019052459618030863,0.509526759110502,0.5082721925504625,0.6944375279348466
volatility_regime=medium,5739,0.5025265725736191,0.5094964279491201,0.5116357504215852,0.526005547850208,0.5187211489143443,0.0188353563990563,0.5094125812806206,0.5091773320281473,0.6938147233389608
session_asia=0,11831,0.4983517876764432,0.5084946327444848,0.5068842427332994,0.5057666214382632,0.5063248153493506,0.016971503145101086,0.5084856696070844,0.5093052962955765,0.6938645126502664
session_us=1,6660,0.5004504504504504,0.5066066066066066,0.5069878085043116,0.5115511551155115,0.5092592592592593,0.013204939145020831,0.5066021480416751,0.5106898877444102,0.693757729301686
volatility_regime=low,6271,0.49832562589698615,0.5061393717110508,0.5048577376821651,0.4656,0.484434826036291,0.01204750854196037,0.5060040686586141,0.5050424411951684,0.6945980665576478
