timestamp,obi_raw_5,obi_raw_10,obi_raw_20,bid_ask_depth_ratio_5,bid_ask_depth_ratio_10,bid_ask_depth_ratio_20
2026-05-15T15:30:00+00:00,0.0480647470131585,0.3218325015964617,0.077675398246456,1.1009832145635254,1.9491239300971988,1.16843397197143
2026-05-15T15:45:00+00:00,-0.3666712460502815,0.2598762231513453,-0.1247310851511436,0.4634097212824745,1.702250705466909,0.7782028309413365
2026-05-15T16:00:00+00:00,-0.1163696562469569,-0.441503169865965,-0.3222315715320039,0.7915212771151319,0.3874405837968666,0.5125943464517999
2026-05-15T16:15:00+00:00,0.9735960293265477,0.2309503959983326,0.0820001088593355,74.74616894157082,1.6006124805541986,1.178649495358003
2026-05-15T16:30:00+00:00,-0.7768587953919598,-0.3228279625052465,-0.0133864936169322,0.1255818441777152,0.5119123999577566,0.9735806745582172
2026-05-15T16:45:00+00:00,0.0621728133639197,-0.4274431408533787,-0.2129537516027767,1.132589047508918,0.4011065950338486,0.6488674831984454
2026-05-15T17:00:00+00:00,0.9797529169526424,0.4935298693482174,0.1573341609828843,97.77964826862474,2.9489001929440115,1.3734200520255575
2026-05-15T17:15:00+00:00,0.8127936941033804,0.1419084270771659,0.009041760203111,9.68340054835626,1.3307535719928314,1.0182485187849275
2026-05-15T17:30:00+00:00,0.7862534547596395,0.3333709259050412,0.065469015955895,8.356876306962217,2.000169173509404,1.1401109580819129
2026-05-15T17:45:00+00:00,-0.3567107446865464,-0.0351896139391869,-0.0518043321740643,0.474153577791404,0.9320132001593956,0.901494354498728
2026-05-15T18:00:00+00:00,0.8293357456707159,0.3912201953602914,0.114153782890923,10.718915482070036,2.285260093977047,1.2577282162338
2026-05-15T18:15:00+00:00,0.3167443408788282,0.0755155856658514,0.1073752587979929,1.9271619506172488,1.1633680001508746,1.2405832004406243
2026-05-15T18:30:00+00:00,0.0596536241180243,-0.0501959492837148,-0.0377540755589934,1.1268758219133472,0.9044065063978944,0.9272388774632856
2026-05-15T18:45:00+00:00,-0.6908394550134991,-0.4535536969283175,-0.0911589026625023,0.1828444107580972,0.3759381601577252,0.8329136066588905
2026-05-15T19:00:00+00:00,-0.1829501284669609,0.0786569118680574,0.137731008392399,0.6906883416051643,1.1707440198756005,1.319461814217311
2026-05-15T19:15:00+00:00,-0.9567568702811119,-0.7673018773726205,-0.2703919428801507,0.022099388191371267,0.1316685765361679,0.57431728924261
